stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
   2650,,"BOSTON NECK OPP EARL",,  41.554690, -71.441097,,,0,
   2660,,"BOSTON NECK OPP DUCK COVE",,  41.557389, -71.443037,,,0,
   2665,,"E MAIN NS UNION",,  41.558025, -71.255340,,,0,
   2670,,"E MAIN AT 880 E MAIN",,  41.558492, -71.255379,,,0,
   2675,,"BOSTON NECK FS EARLE",,  41.554835, -71.440886,,,0,
   2680,,"BOSTON NECK AT 429 BOSTON NECK",,  41.558566, -71.443893,,,0,
   2685,,"W MAIN NS UNION",,  41.558869, -71.287668,,,0,
   2695,,"BOSTON NECK FS DUCK COVE",,  41.557597, -71.442932,,,0,
   2700,,"BOSTON NECK AT 392 BOSTON NECK",,  41.559494, -71.444361,,,0,
   2705,,"BOSTON NECK NS FAIRWAY",,  41.560442, -71.445238,,,0,
   2710,,"W MAIL OPP MAIL COACH",,  41.560639, -71.286754,,,0,
   2715,,"E MAIN NS GLEN",,  41.561009, -71.254190,,,0,
   2720,,"BOSTON NECK OPP 270 BOSTON NECK",,  41.562044, -71.446391,,,0,
   2725,,"BOSTON NECK FS BEACH",,  41.565576, -71.448756,,,0,
   2730,,"BOSTON NECK AT 270 BOSTON NECK",,  41.562423, -71.446428,,,0,
   2735,,"W MAIN AT 2243 W MAIN",,  41.562712, -71.286128,,,0,
   2740,,"E MAIN OPP GLEN",,  41.561224, -71.254288,,,0,
   2745,,"BOSTON NECK OPP REYNOLDS",,  41.566590, -71.449903,,,0,
   2750,,"BOSTON NECK NS BEACH",,  41.565429, -71.448489,,,0,
   2755,,"W MAIN OPP 2243 W MAIN",,  41.562254, -71.286129,,,0,
   2760,,"BAYVIEW APARTMENTS",,  41.565974, -71.284734,,,0,
   2765,,"BOSTON NECK NS REYNOLDS",,  41.566631, -71.449809,,,0,
   2770,,"E MAIN NS EYLER",,  41.568236, -71.251127,,,0,
   2775,,"E MAIN NS BEAUPRE",,  41.565429, -71.252620,,,0,
   2780,,"BOSTON NECK AT 45 BOSTON NECK",,  41.567678, -71.451148,,,0,
   2785,,"W MAIN FS RAYTHEON ENTRANCE",,  41.569880, -71.277513,,,0,
   2810,,"W MAIN OPP RAYTHEON",,  41.570219, -71.276863,,,0,
   2815,,"PHILLIPS AT 84 PHILLIPS",,  41.568111, -71.454952,,,0,
   2870,,"E MAIN NS MCCORRIE",,  41.572289, -71.250954,,,0,
   2875,,"E MAIN OPP MCCORRIE",,  41.572630, -71.251185,,,0,
   2890,,"W MAIN OPP SCOTTY",,  41.575695, -71.271663,,,0,
   2900,,"POST FS SUMMIT VIEW",,  41.572506, -71.462092,,,0,
   2910,,"E MAIN OPP MARTENS",,  41.575163, -71.251429,,,0,
   2915,,"W MAIN NS JOHN",,  41.575644, -71.271918,,,0,
   2920,,"POST OPP JUNIPER",,  41.575557, -71.461085,,,0,
   2925,,"POST NS JUNIPER",,  41.575742, -71.461147,,,0,
   2930,,"W MAIN OPP STRINGHAM",,  41.577688, -71.270929,,,0,
   2935,,"POST NS INTREPID",,  41.577911, -71.460353,,,0,
   2940,,"W MAIN AT 1575 W MAIN",,  41.577411, -71.271286,,,0,
   2945,,"POST FS INTREPID",,  41.577687, -71.460236,,,0,
   2950,,"W MAIN NS MILL",,  41.579160, -71.270422,,,0,
   2960,,"E MAIN FS SHERWOOD",,  41.578243, -71.251991,,,0,
   2965,,"W MAIN OPP MILL",,  41.579202, -71.270591,,,0,
   2970,,"E MAIN NS MARVEL",,  41.574725, -71.251519,,,0,
   2975,,"E MAIN NS FAIRVIEW",,  41.579942, -71.252284,,,0,
   2980,,"RT 2 AT BALD HILL GARDEN CENTER",,  41.574248, -71.516335,,,0,
   2995,,"RT 2 FS HOME DEPOT ENTRANCE",,  41.584437, -71.500866,,,0,
  29966,,"RT 2 NS HOME DEPOT ENTRANCE",,  41.584441, -71.500986,,,0,
   3000,,"E MAIN BETWEEN ETHEL & PINE TREE",,  41.583748, -71.252218,,,0,
   3005,,"E MAIN AT 1944 E MAIN",,  41.583889, -71.252424,,,0,
   3010,,"POST NS HULING",,  41.585390, -71.458818,,,0,
   3020,,"E MAIN AT 2050 E MAIN",,  41.587071, -71.252806,,,0,
   3030,,"W MAIN OPP MELVILLE ELEMENTARY SCHOOL",,  41.583198, -71.269433,,,0,
   3035,,"E MAIN FS LEPES",,  41.585827, -71.252207,,,0,
   3040,,"POST OPP 7805 POST",,  41.585783, -71.458554,,,0,
   3045,,"POST OPP 7760 POST",,  41.586855, -71.458450,,,0,
   3055,,"W MAIN NS BRADFORD",,  41.583362, -71.269629,,,0,
   3060,,"POST AT 7708 POST",,  41.588263, -71.457887,,,0,
   3070,,"W MAIN FS KING CHARLES",,  41.591310, -71.266769,,,0,
   3075,,"W MAIN NS KING CHARLES",,  41.591357, -71.266927,,,0,
   3080,,"POST NS OAKDALE",,  41.590047, -71.457417,,,0,
   3085,,"POST NS OAKDALE",,  41.590320, -71.457545,,,0,
   3090,,"E MAIN NS SEA MEADOW",,  41.587144, -71.252631,,,0,
   3095,,"E MAIN ND HEDLY",,  41.590420, -71.253728,,,0,
   3100,,"E MAIN AT PORTSMOUTH POLICE HQ",,  41.592158, -71.253521,,,0,
   3105,,"E MAIN NS HEDLY",,  41.590066, -71.253504,,,0,
   3110,,"POST AT 1540 POST",,  41.592592, -71.456677,,,0,
   3115,,"POST OPP 7540 POST",,  41.592667, -71.456803,,,0,
   3120,,"W MAIN OPP HEDLY",,  41.594099, -71.264963,,,0,
   3130,,"POST AT 7440 POST",,  41.595082, -71.455897,,,0,
   3145,,"E MAIN AT RITE AID",,  41.596872, -71.251729,,,0,
   3150,,"E MAIN AT 2451 E MAIN",,  41.596877, -71.251507,,,0,
   3155,,"POST FS CAMP",,  41.597600, -71.455157,,,0,
   3170,,"POST AT 7260 POST",,  41.599779, -71.454724,,,0,
   3175,,"E MAIN AT 2588 E MAIN",,  41.600347, -71.250171,,,0,
   3180,,"POST AT 7277 POST",,  41.600790, -71.454867,,,0,
   3185,,"E MAIN FS TURNPIKE",,  41.601115, -71.249393,,,0,
   3190,,"E MAIN FS FREEBORN",,  41.601241, -71.249489,,,0,
   3195,,"E MAIN NS CHURCH LN",,  41.601900, -71.248235,,,0,
   3210,,"W MAIN FS FREEBORN",,  41.604163, -71.258605,,,0,
   3215,,"E MAIN AT 2708 E MAIN",,  41.602887, -71.247628,,,0,
   3225,,"E MAIN NS POWER",,  41.606115, -71.247038,,,0,
   3230,,"E MAIN OPP POWER",,  41.606127, -71.247176,,,0,
   3235,,"RT 2 & RT 4 PARK&RIDE (curbside)",,  41.611758, -71.492429,,,0,
   3250,,"POST NS DEVILS FOOT",,  41.607345, -71.455929,,,0,
   3265,,"W MAIN OPP FREEBORN",,  41.604075, -71.258807,,,0,
   3280,,"E MAIN NS VILLAGE WAY",,  41.610542, -71.246461,,,0,
   3285,,"W MAIN OPP 372 W MAIN",,  41.605575, -71.259010,,,0,
   3290,,"E MAIN OPP VILLAGE",,  41.610829, -71.246584,,,0,
   3295,,"POST AT 6851 POST",,  41.611184, -71.457249,,,0,
   3300,,"POST NS 6946 POST",,  41.608966, -71.456226,,,0,
   3310,,"RT 2 NS WAITES CORNER",,  41.495237, -71.569583,,,0,
   3315,,"W MAIN OPP ANSELMO",,  41.611053, -71.260148,,,0,
   3320,,"W MAIN OPP WILLOW",,  41.613465, -71.258178,,,0,
   3325,,"POST NS KING PHILLIP",,  41.614106, -71.457702,,,0,
   3330,,"W MAIN NS WILLOW",,  41.613560, -71.258247,,,0,
   3335,,"POST AT 6854 POST",,  41.611386, -71.457048,,,0,
   3340,,"E MAIN OPP SPRAGUE",,  41.614854, -71.245837,,,0,
   3345,,"E MAIN AT 3124 E MAIN",,  41.613898, -71.246113,,,0,
   3355,,"E MAIN OPP IRVING GAS",,  41.617523, -71.246125,,,0,
   3360,,"BRISTOL FERRY FS SPRAGUE",,  41.615384, -71.256218,,,0,
   3370,,"E MAIN OPP 3281 E MAIN",,  41.617327, -71.246244,,,0,
   3375,,"POST FS KINGSTOWN PLAZA ENTRANCE",,  41.616003, -71.457993,,,0,
   3380,,"POST NS CHADSEY",,  41.613890, -71.457551,,,0,
   3385,,"BRISTOL FERRY FS BROWNELL",,  41.618021, -71.256829,,,0,
   3400,,"POST AT 6669 POST",,  41.616754, -71.457783,,,0,
   3415,,"E MAIN NS PARK",,  41.620046, -71.245345,,,0,
   3420,,"E MAIN FS BASIN",,  41.620060, -71.245481,,,0,
   3430,,"POST AT KINGSTOWN MOTEL",,  41.620094, -71.458086,,,0,
   3435,,"POST OPP PEACHTREE",,  41.621529, -71.458508,,,0,
   3440,,"POST FS PEACHTREE",,  41.621954, -71.458258,,,0,
   3445,,"E MAIN NS ECHO",,  41.621496, -71.244826,,,0,
   3450,,"E MAIN OPP 66 E MAIN",,  41.621968, -71.244379,,,0,
   3455,,"BRISTOL FERRY OPP CORY",,  41.619745, -71.256794,,,0,
   3460,,"BRISTOL FERRY NS BROWNELL",,  41.617924, -71.256983,,,0,
   3465,,"BRISTOL FERRY FS CORY",,  41.619542, -71.256959,,,0,
   3470,,"E MAIN FS FOUNDERS",,  41.623382, -71.243862,,,0,
   3475,,"E MAIN OPP FOUNDERS",,  41.623309, -71.243716,,,0,
   3485,,"BRISTOL FERRY OPP SCHOONER",,  41.621112, -71.256892,,,0,
   3490,,"BRISTOL FERRY OPP BOTELHO",,  41.624208, -71.256236,,,0,
   3495,,"POST OPP QUIDNESSETT MEMORIAL CEMETERY",,  41.624623, -71.459199,,,0,
   3505,,"E MAIN OPP SUNSET",,  41.625488, -71.242659,,,0,
   3510,,"E MAIN FS SUNSET",,  41.625436, -71.242934,,,0,
   3515,,"BRISTOL FERRY AT 309 BRISTOL FERRY",,  41.623391, -71.256264,,,0,
   3520,,"BRISTOL FERRY FS MITCHELL",,  41.626572, -71.255615,,,0,
   3525,,"POST OPP ESSEX",,  41.627417, -71.461362,,,0,
   3530,,"POST NS ESSEX",,  41.627133, -71.460971,,,0,
   3535,,"BRISTOL FERRY AT 531 BRISTOL FERRY",,  41.628846, -71.254782,,,0,
   3545,,"BOYDS OPP OLD BOYDS",,  41.630135, -71.245619,,,0,
   3550,,"BOYDS FS RT 24",,  41.627633, -71.243603,,,0,
   3555,,"POST AT 6145 POST",,  41.629580, -71.463350,,,0,
   3560,,"POST FS AUSTIN",,  41.630653, -71.464234,,,0,
   3565,,"BOYDS OPP LINDA",,  41.631401, -71.249659,,,0,
   3570,,"BOYDS FS BRISTOL FERRY",,  41.632202, -71.252939,,,0,
   3575,,"BRISTOL FERRY NS PORTERS",,  41.630756, -71.254268,,,0,
   3580,,"BRISTOL FERRY FS SHORELINE TERRACE",,  41.631742, -71.253824,,,0,
   3585,,"POST AT 6000 POST",,  41.632050, -71.466070,,,0,
   3595,,"POST OPP JTs BUILDING SUPPLY",,  41.632250, -71.466835,,,0,
   3600,,"POST OPP FRANKLIN",,  41.635455, -71.467982,,,0,
   3605,,"POST NS FRENCHTOWN",,  41.633667, -71.468373,,,0,
   3610,,"POST FS 5804 POST",,  41.637661, -71.468383,,,0,
   3615,,"POST NS FRANKLIN",,  41.635590, -71.468260,,,0,
   3620,,"POST AT 5805 POST",,  41.637543, -71.468649,,,0,
   3630,,"POST AT 5732 POST",,  41.639642, -71.468654,,,0,
   3635,,"POST FS VICTORY",,  41.643157, -71.465820,,,0,
   3637,,"POST FS GRANDVIEW",,  41.639686, -71.468924,,,0,
   3640,,"POST NS OVERFIELD",,  41.645987, -71.463324,,,0,
   3642,,"POST AT 5627 POST",,  41.641866, -71.467425,,,0,
   3645,,"POST NS S PIERCE",,  41.642591, -71.466082,,,0,
   3650,,"POST FS CROSSWAYS",,  41.647525, -71.461489,,,0,
   3655,,"POST FS OVERFIELD",,  41.645890, -71.463222,,,0,
   3660,,"FERRY FS LOW",,  41.647682, -71.262140,,,0,
   3665,,"POST NS 5329 POST",,  41.648469, -71.459995,,,0,
   3670,,"FERRY AT ROGER WILLIAMS UNIVERSITY",,  41.647994, -71.261906,,,0,
   3675,,"POST NS FORGE",,  41.648400, -71.459790,,,0,
   3690,,"MAIN OPP 1001 MAIN",,  41.650908, -71.457277,,,0,
   3695,,"MAIN FS 1003 MAIN",,  41.650827, -71.457636,,,0,
   3715,,"MAIN FS SIXTH",,  41.652498, -71.455939,,,0,
   3720,,"MAIN NS SIXTH",,  41.652498, -71.456194,,,0,
   3725,,"FERRY NS AMBROSE",,  41.653555, -71.264463,,,0,
   3730,,"FERRY OPP AMBROSE",,  41.653477, -71.264526,,,0,
   3740,,"MAIN NS THIRD",,  41.654247, -71.454834,,,0,
   3745,,"MAIN NS THIRD",,  41.654053, -71.454768,,,0,
   3750,,"FERRY FS SIDNEY",,  41.655351, -71.265123,,,0,
   3755,,"FERRY OPP SIDNEY",,  41.655229, -71.265166,,,0,
   3760,,"MAIN AT 640 MAIN",,  41.655663, -71.453570,,,0,
   3765,,"MAIN NS FIRST",,  41.655687, -71.453711,,,0,
   3775,,"FIRST OPP CLIFF",,  41.655910, -71.455198,,,0,
   3800,,"MAIN FS VINE",,  41.656561, -71.452678,,,0,
   3805,,"MAIN OPP BRIDGE",,  41.656880, -71.452515,,,0,
   3810,,"EXIT 7 PARK&RIDE (WEST GREENWICH)",,  41.656876, -71.551366,,,0,
   3815,,"FERRY AT 133 FERRY",,  41.657380, -71.265976,,,0,
   3820,,"FERRY NS GRISWOLD",,  41.657236, -71.265835,,,0,
   3835,,"MAIN NS UNION",,  41.657862, -71.451207,,,0,
   3840,,"MAIN OPP UNION",,  41.657919, -71.451392,,,0,
   3855,,"METACOM NS GRISWOLD",,  41.659030, -71.258745,,,0,
   3860,,"MAIN FS LONDON",,  41.658912, -71.450137,,,0,
   3865,,"FERRY NS FAIRVIEW",,  41.659269, -71.266562,,,0,
   3870,,"METACOM NS GRISWOLD",,  41.659357, -71.258791,,,0,
   3885,,"MAIN NS PIERCE",,  41.658974, -71.450268,,,0,
   3890,,"MAIN FS QUEEN",,  41.660847, -71.449877,,,0,
   3900,,"HOPE NS 10 HOPE",,  41.660493, -71.268010,,,0,
   3910,,"HOPE OPP HIGH",,  41.661275, -71.270375,,,0,
   3915,,"HOPE NS HIGH",,  41.661259, -71.270113,,,0,
   3920,,"MAIN FS CHURCH",,  41.661607, -71.450069,,,0,
   3930,,"MAIN FS CHURCH",,  41.661750, -71.449917,,,0,
   3975,,"METACOM AT 205 METACOM",,  41.662644, -71.257080,,,0,
   3980,,"METACOM OPP 205 METACOM",,  41.662479, -71.257001,,,0,
   4015,,"MAIN FS POST",,  41.663729, -71.450203,,,0,
   4020,,"HOPE FS BURTON",,  41.664018, -71.273609,,,0,
   4025,,"MAIN NS DIVISION",,  41.663764, -71.450020,,,0,
   4030,,"HOPE OPP BURTON",,  41.663975, -71.273758,,,0,
   4035,,"POST FS LADD",,  41.665390, -71.450107,,,0,
   4040,,"HOPE NS UNION",,  41.665457, -71.274621,,,0,
   4045,,"METACOM NS WOODLAWN",,  41.665677, -71.257471,,,0,
   4050,,"METACOM FS WOODLAWN",,  41.665922, -71.257361,,,0,
   4055,,"POST AT 4575 POST",,  41.666283, -71.450005,,,0,
   4060,,"HOPE NS CONSTITUTION",,  41.667033, -71.275187,,,0,
   4065,,"HOPE FS UNION",,  41.665390, -71.274712,,,0,
   4070,,"POST OPP COREY",,  41.667295, -71.449485,,,0,
   4090,,"HOPE AT CONSTITUTION",,  41.668831, -71.276020,,,0,
   4095,,"HOPE NS STATE",,  41.670306, -71.276445,,,0,
   4100,,"HOPE NS STATE",,  41.670508, -71.276669,,,0,
   4105,,"POST NS BAY VIEW",,  41.670154, -71.448286,,,0,
   4115,,"METACOM FS MT HOPE",,  41.670746, -71.258519,,,0,
   4120,,"METACOM OPP MT HOPE",,  41.670884, -71.258409,,,0,
   4135,,"POST AT 4372 POST",,  41.672056, -71.447974,,,0,
   4140,,"WOODLAND AT 210 WOODLAND MANOR",,  41.672429, -71.591296,,,0,
   4150,,"METACOM FS WOBURN",,  41.672632, -71.258946,,,0,
   4160,,"METACOM NS TOWER",,  41.673363, -71.258960,,,0,
   4175,,"HOPE NS FRANKLIN",,  41.673613, -71.277663,,,0,
   4180,,"HOPE NS FRANKLIN",,  41.673858, -71.277862,,,0,
   4190,,"WOODLAND MANOR",,  41.673582, -71.594275,,,0,
   4195,,"WOODTHRUSH OPP GOLDFINCH",,  41.674460, -71.591534,,,0,
   4200,,"POST FS WOLVERSTONE",,  41.674528, -71.448218,,,0,
   4205,,"POST NS WOLVERSTONE",,  41.674469, -71.448359,,,0,
   4215,,"HOPE NS OLIVER",,  41.675257, -71.278255,,,0,
   4230,,"METACOM AT 370 METACOM",,  41.676217, -71.259564,,,0,
   4235,,"TIOGUE AT 1395 TIOGUE",,  41.675236, -71.592809,,,0,
   4240,,"HOPE FS WASHINGTON",,  41.677398, -71.278625,,,0,
   4250,,"HOPE NS WASHINGTON",,  41.677305, -71.278791,,,0,
   4255,,"POST FS NEPTUNE",,  41.676845, -71.448458,,,0,
   4260,,"POST AT HIGHPOINT",,  41.676913, -71.448622,,,0,
   4265,,"METACOM FS FRANKLIN",,  41.676732, -71.259808,,,0,
   4275,,"NOOSENECK OPP WISTERIA",,  41.677900, -71.588267,,,0,
   4290,,"TIOGUE FS WISTERIA",,  41.677895, -71.588632,,,0,
   4295,,"1193 TIOGUE AVENUE",,  41.678870, -71.585379,,,0,
   4300,,"TIOGUE AT 1072 TIOGUE",,  41.679127, -71.579319,,,0,
   4305,,"HOPE NS SILVER CREEK MANOR",,  41.679288, -71.278550,,,0,
   4310,,"HOPE AT 837 HOPE",,  41.679251, -71.278734,,,0,
   4315,,"METACOM NS HOPEWORTH",,  41.680805, -71.260513,,,0,
   4325,,"TIOGUE OPP 1100 TIOGUE (MCDONALDS)",,  41.679195, -71.579574,,,0,
   4330,,"METACOM NS BAYVIEW",,  41.679963, -71.260486,,,0,
   4335,,"POST FS CRESTWOOD",,  41.679097, -71.449273,,,0,
   4345,,"TIOGUE - JOB LOT",,  41.680522, -71.582986,,,0,
   4346,,"TIOGUE OPP JOB LOT",,  41.678893, -71.583607,,,0,
   4350,,"POST AT 4100 POST",,  41.679114, -71.449123,,,0,
   4360,,"S MAIN FS LOWELL",,  41.680398, -71.574417,,,0,
   4365,,"S MAIN OPP NAPA AUTO",,  41.680537, -71.573586,,,0,
   4370,,"POST AT 4042 POST",,  41.680679, -71.449817,,,0,
   4375,,"HOPE AT 889 HOPE",,  41.681233, -71.278813,,,0,
   4380,,"METACOM OPP ACADEMY",,  41.681696, -71.260868,,,0,
   4385,,"S MAIN OPP IAN",,  41.681041, -71.571584,,,0,
   4395,,"HOPE NS HILLSIDE",,  41.681267, -71.278668,,,0,
   4400,,"POST OPP 4060 POST",,  41.680266, -71.449851,,,0,
   4420,,"S MAIN NS HOPKINS HILL",,  41.682147, -71.568912,,,0,
   4435,,"POST FS HIGHLAND",,  41.682586, -71.451006,,,0,
   4440,,"POST OPP HIGHLAND",,  41.682820, -71.450953,,,0,
   4445,,"HOPE OPP SHEFFIELD",,  41.683127, -71.278884,,,0,
   4450,,"HOPE OPP USHER",,  41.682845, -71.278758,,,0,
   4460,,"S MAIN OPP RATHBUN",,  41.683521, -71.567778,,,0,
   4465,,"POST NS ISLAND VIEW",,  41.684262, -71.452354,,,0,
   4470,,"COWESETT NS ASHTON",,  41.684489, -71.520432,,,0,
   4475,,"MAIN FS COWESETT",,  41.685069, -71.523411,,,0,
   4480,,"COWESSET FS CHURCH",,  41.684544, -71.520431,,,0,
   4485,,"COWESETT OPP DOUNETOS",,  41.684617, -71.516388,,,0,
   4495,,"S MAIN OPP MANOR",,  41.684236, -71.567541,,,0,
   4500,,"POST FS VALENTINE",,  41.685612, -71.453747,,,0,
   4505,,"METACOM OPP 467 METACOM",,  41.684929, -71.261429,,,0,
   4510,,"METACOM OPP VETERANS HOME",,  41.685189, -71.261669,,,0,
   4515,,"COWESETT OPP 242 COWESETT",,  41.684817, -71.509016,,,0,
   4525,,"COWESETT OPP HIGHVIEW",,  41.684709, -71.513772,,,0,
   4530,,"COWESETT NS TINA",,  41.684882, -71.506237,,,0,
   4535,,"COWESETT OPP 328 COWESETT",,  41.684951, -71.502908,,,0,
   4540,,"COWESSET OPP HOLLOW CIRCLE",,  41.684756, -71.514106,,,0,
   4545,,"HOPE FS VANTAGE POINT",,  41.685180, -71.278928,,,0,
   4550,,"COWESETT AT 328 COWESETT",,  41.685010, -71.503179,,,0,
   4555,,"S MAIN NS STONE",,  41.685943, -71.567241,,,0,
   4560,,"COWESETT AT 250 COWESETT",,  41.684908, -71.508437,,,0,
   4570,,"HOPE AT BENJAMIN CHURCH SENIOR CENTER",,  41.685491, -71.278854,,,0,
   4575,,"POST OPP COWESETT",,  41.685728, -71.453689,,,0,
   4580,,"POST AT 3791 POST",,  41.686872, -71.454709,,,0,
   4585,,"MAIN OPP SCHOOL",,  41.686403, -71.522977,,,0,
   4590,,"COWESSETT CORNERS (STOP&SHOP)",,  41.686207, -71.498353,,,0,
   4595,,"S MAIN NS WOOD",,  41.685948, -71.567145,,,0,
   4600,,"OAKLAND BEACH NS SUBURBAN",,  41.686606, -71.398111,,,0,
   4610,,"MAIN NS BROWN",,  41.690245, -71.521554,,,0,
   4615,,"METACOM OPP CHESTNUT",,  41.687811, -71.262122,,,0,
   4620,,"MAIN NS NESTOR",,  41.687673, -71.522418,,,0,
   4625,,"METACOM NS CHESTNUT",,  41.687968, -71.262270,,,0,
   4630,,"OAKLAND BEACH FS MOHAWK",,  41.688100, -71.398312,,,0,
   4635,,"HOPE AT COLT STATE PARK ENTRANCE",,  41.688169, -71.279133,,,0,
   4640,,"HOPE FS COLT",,  41.688558, -71.279005,,,0,
   4645,,"POST NS SHENADOAH",,  41.688813, -71.455842,,,0,
   4655,,"OAKLAND BEACH AT 742 OAKLAND BEACH",,  41.688743, -71.398102,,,0,
   4660,,"POST OPP SHENANDOAH",,  41.689012, -71.455735,,,0,
   4670,,"S MAIN NS CADY",,  41.688296, -71.566786,,,0,
   4685,,"MAIN OPP MANCHESTER",,  41.688976, -71.521956,,,0,
   4690,,"S MAIN FS PARKER",,  41.689758, -71.566594,,,0,
   4705,,"METACOM AT 529 METACOM",,  41.689828, -71.262715,,,0,
   4715,,"METACOM AT 532 METACOM",,  41.690513, -71.262748,,,0,
   4720,,"MAIN AT 1527 MAIN",,  41.692572, -71.521039,,,0,
   4725,,"MAIN OPP SHOPPERS PARK",,  41.690328, -71.566130,,,0,
   4730,,"OAKLAND BEACH NS HAZARD",,  41.690668, -71.398289,,,0,
   4735,,"MAIN OPP S MAIN",,  41.690463, -71.565979,,,0,
   4740,,"POST NS CLYDE",,  41.691445, -71.456256,,,0,
   4750,,"MAIN AT 1070 MAIN",,  41.690526, -71.561842,,,0,
   4755,,"MAIN NS HOLDEN",,  41.690834, -71.563884,,,0,
   4760,,"WASHINGTON OPP SANDY BOTTOM",,  41.690692, -71.559267,,,0,
   4765,,"POST FS ROBIN HILL",,  41.690778, -71.456403,,,0,
   4770,,"MAIN FS SANDY BOTTOM",,  41.690739, -71.558884,,,0,
   4775,,"OAKLAND BEACH NS KENWAY",,  41.691568, -71.398071,,,0,
   4780,,"HOPE NS FALES",,  41.691727, -71.279345,,,0,
   4785,,"HOPE AT DEFIANCE",,  41.691884, -71.279198,,,0,
   4790,,"MAIN AT 1548 MAIN",,  41.691370, -71.521088,,,0,
   4795,,"WASHINGTON NS KNOTTY OAK",,  41.692389, -71.556284,,,0,
   4800,,"WASHINGTON FS KNOTTY OAK",,  41.692124, -71.556400,,,0,
   4805,,"MAIN OPP ROCHS PRODUCE",,  41.694891, -71.521744,,,0,
   4810,,"METACOM NS PAGANO",,  41.692669, -71.263219,,,0,
   4815,,"METACOM OPP PAGANO",,  41.692721, -71.263347,,,0,
   4820,,"OAKLAND BEACH NS COBURN",,  41.692523, -71.398330,,,0,
   4825,,"QUAKER OPP KENT COUNTY COURTHOUSE",,  41.691726, -71.501198,,,0,
   4840,,"MAIN AT FOP CLUB HOUSE",,  41.692819, -71.521019,,,0,
   4850,,"MAIN AT 1050 MAIN",,  41.690608, -71.561758,,,0,
   4855,,"OAKLAND BEACH AFTER HOLT",,  41.693341, -71.398233,,,0,
   4860,,"HOPE AFTER GOODING",,  41.693440, -71.279288,,,0,
   4865,,"POST NS BRAND",,  41.693621, -71.456414,,,0,
   4870,,"WASHINGTON AT 770 WASHINGTON",,  41.693005, -71.555149,,,0,
   4875,,"HOPE FS MULBERRY",,  41.694019, -71.279421,,,0,
   4880,,"WASHINGTON NS CONTENTMENT",,  41.694176, -71.553476,,,0,
   4890,,"WASHINGTON FS MAPLEDALE",,  41.694091, -71.553473,,,0,
   4895,,"WASHINGTON AT 699 WASHINGTON",,  41.694798, -71.550978,,,0,
   4900,,"MAIN NS W WARWICK",,  41.697014, -71.522072,,,0,
   4905,,"HOPE AT BRISTOL COUNTY MEDICAL CENTER",,  41.695248, -71.279411,,,0,
   4915,,"BUTTONWOODS AT BUTTONWOODS TERRACE PLAZA",,  41.695186, -71.427334,,,0,
   4920,,"WASHINGTON FS PULASKI",,  41.695368, -71.536985,,,0,
   4925,,"WASHINGTON OPP MACARTHUR",,  41.695304, -71.538929,,,0,
   4935,,"OAKLAND BEACH OPP PINEHURST",,  41.695729, -71.398478,,,0,
   4940,,"WARWICK NECK BETWEEN BARTON & MEADOWVIEW",,  41.695292, -71.379216,,,0,
   4945,,"POST OPP BRAND",,  41.693735, -71.456644,,,0,
   4955,,"WASHINGTON FS EDWARD",,  41.696440, -71.542022,,,0,
   4960,,"MAIN AT ROCHS PRODUCE",,  41.694764, -71.521640,,,0,
   4965,,"WASHINGTON OPP READ",,  41.695503, -71.533665,,,0,
   4970,,"HOPE OPP 1185 HOPE",,  41.695457, -71.279547,,,0,
   4975,,"BUTTONWOODS AT 417 BUTTONWOODS",,  41.695325, -71.427557,,,0,
   4980,,"OAKLAND BEACH OPP ORMS",,  41.695417, -71.398637,,,0,
   4990,,"POST AT 3414 POST",,  41.696122, -71.458744,,,0,
   5000,,"METACOM AT 591 METACOM",,  41.694723, -71.263805,,,0,
   5005,,"METACOM NS GOODING",,  41.694162, -71.263486,,,0,
   5015,,"WASHINGTON NS LAUREL",,  41.696006, -71.547673,,,0,
   5020,,"WASHINGTON OPP LAUREL",,  41.696105, -71.547689,,,0,
   5025,,"BUTTONWOODS FS LONG",,  41.696307, -71.428100,,,0,
   5035,,"WASHINGTON OPP ANTHONY",,  41.696796, -71.546976,,,0,
   5040,,"WASHINGTON OPP ANDREWS",,  41.696373, -71.531988,,,0,
   5045,,"MAIN AT 1445 MAIN",,  41.697854, -71.522202,,,0,
   5055,,"WASHINGTON OPP HAZARD",,  41.697092, -71.543219,,,0,
   5060,,"WASHINGTON FS FAIRVIEW",,  41.697381, -71.543988,,,0,
   5065,,"HOPE NS GIBSON",,  41.697287, -71.279678,,,0,
   5070,,"HOPE OPP GIBSON",,  41.697283, -71.279503,,,0,
   5075,,"WARWICK NECK NS CROSSROAD",,  41.696548, -71.379252,,,0,
   5080,,"BUTTONWOODS NS KEELEY",,  41.697346, -71.428494,,,0,
   5085,,"RT 117 PARK&RIDE",,  41.697456, -71.473905,,,0,
   5090,,"WASHINGTON OPP 117 WASHINGTON",,  41.695601, -71.534341,,,0,
   5095,,"BUTTONWOODS OPP KEELEY",,  41.697632, -71.428810,,,0,
   5105,,"WARWICK NECK FS STUDLEY",,  41.697909, -71.379623,,,0,
   5110,,"MAIN AT 1425 MAIN",,  41.698841, -71.522307,,,0,
   5115,,"TOLLGATE AT 40 TOLLGATE",,  41.698921, -71.465444,,,0,
